2025-10-16 18:48:55,006 Starting multiprocessing evaluation with 31 workers on 2493 items.
2025-10-16 18:48:55,506 Folder: CrackForest-024 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:56,023 Folder: CrackForest-044 | Best File: 0.png | Dice: 0.0268 | F1: 0.0268 | IoU: 0.0136 | MAE: 0.9863
2025-10-16 18:48:56,030 Folder: CrackForest-040 | Best File: 0.png | Dice: 0.0299 | F1: 0.0299 | IoU: 0.0152 | MAE: 0.9847
2025-10-16 18:48:56,040 Folder: CrackForest-043 | Best File: 0.png | Dice: 0.0128 | F1: 0.0128 | IoU: 0.0064 | MAE: 0.9934
2025-10-16 18:48:56,052 Folder: CrackForest-012 | Best File: 3.png | Dice: 0.0756 | F1: 0.0756 | IoU: 0.0393 | MAE: 0.0758
2025-10-16 18:48:56,084 Folder: CrackForest-051 | Best File: 0.png | Dice: 0.0025 | F1: 0.0025 | IoU: 0.0012 | MAE: 0.4843
2025-10-16 18:48:56,091 Folder: CrackForest-041 | Best File: 1.png | Dice: 0.0374 | F1: 0.0374 | IoU: 0.0191 | MAE: 0.9786
2025-10-16 18:48:56,096 Folder: CrackForest-048 | Best File: 1.png | Dice: 0.0292 | F1: 0.0292 | IoU: 0.0148 | MAE: 0.5092
2025-10-16 18:48:56,104 Folder: CrackForest-042 | Best File: 0.png | Dice: 0.0292 | F1: 0.0292 | IoU: 0.0148 | MAE: 0.9852
2025-10-16 18:48:56,106 Folder: CrackForest-013 | Best File: 3.png | Dice: 0.0231 | F1: 0.0231 | IoU: 0.0117 | MAE: 0.0407
2025-10-16 18:48:56,115 Folder: CrackForest-058 | Best File: 0.png | Dice: 0.0149 | F1: 0.0149 | IoU: 0.0075 | MAE: 0.9925
2025-10-16 18:48:56,125 Folder: CrackForest-039 | Best File: 2.png | Dice: 0.0165 | F1: 0.0165 | IoU: 0.0083 | MAE: 0.9909
2025-10-16 18:48:56,134 Folder: CrackForest-057 | Best File: 0.png | Dice: 0.0176 | F1: 0.0176 | IoU: 0.0089 | MAE: 0.9911
2025-10-16 18:48:56,139 Folder: CrackForest-046 | Best File: 0.png | Dice: 0.0369 | F1: 0.0369 | IoU: 0.0188 | MAE: 0.9811
2025-10-16 18:48:56,148 Folder: CrackForest-062 | Best File: 0.png | Dice: 0.0172 | F1: 0.0172 | IoU: 0.0087 | MAE: 0.9905
2025-10-16 18:48:56,166 Folder: CrackForest-045 | Best File: 1.png | Dice: 0.0218 | F1: 0.0218 | IoU: 0.0110 | MAE: 0.9889
2025-10-16 18:48:56,180 Folder: CrackForest-047 | Best File: 0.png | Dice: 0.0227 | F1: 0.0227 | IoU: 0.0115 | MAE: 0.9885
2025-10-16 18:48:56,188 Folder: CrackForest-054 | Best File: 1.png | Dice: 0.0009 | F1: 0.0009 | IoU: 0.0005 | MAE: 0.4444
2025-10-16 18:48:56,206 Folder: CrackForest-064 | Best File: 0.png | Dice: 0.0002 | F1: 0.0002 | IoU: 0.0001 | MAE: 0.4597
2025-10-16 18:48:56,216 Folder: CrackForest-061 | Best File: 1.png | Dice: 0.0223 | F1: 0.0223 | IoU: 0.0113 | MAE: 0.9884
2025-10-16 18:48:56,220 Folder: CrackForest-006 | Best File: 2.png | Dice: 0.0223 | F1: 0.0223 | IoU: 0.0113 | MAE: 0.9885
2025-10-16 18:48:56,224 Folder: CrackForest-055 | Best File: 0.png | Dice: 0.0053 | F1: 0.0053 | IoU: 0.0026 | MAE: 0.5003
2025-10-16 18:48:56,249 Folder: CrackForest-053 | Best File: 0.png | Dice: 0.0058 | F1: 0.0058 | IoU: 0.0029 | MAE: 0.5186
2025-10-16 18:48:56,259 Folder: CrackForest-056 | Best File: 0.png | Dice: 0.0127 | F1: 0.0127 | IoU: 0.0064 | MAE: 0.9936
2025-10-16 18:48:56,264 Folder: CrackForest-038 | Best File: 0.png | Dice: 0.0008 | F1: 0.0008 | IoU: 0.0004 | MAE: 0.4343
2025-10-16 18:48:56,274 Folder: CrackForest-079 | Best File: 0.png | Dice: 0.0196 | F1: 0.0196 | IoU: 0.0099 | MAE: 0.9900
2025-10-16 18:48:56,310 Folder: CrackForest-071 | Best File: 0.png | Dice: 0.0510 | F1: 0.0510 | IoU: 0.0262 | MAE: 0.9737
2025-10-16 18:48:56,314 Folder: CrackForest-069 | Best File: 1.png | Dice: 0.0054 | F1: 0.0054 | IoU: 0.0027 | MAE: 0.4052
2025-10-16 18:48:56,323 Folder: CrackForest-050 | Best File: 3.png | Dice: 0.0208 | F1: 0.0208 | IoU: 0.0105 | MAE: 0.9894
2025-10-16 18:48:56,338 Folder: CrackForest-063 | Best File: 2.png | Dice: 0.0231 | F1: 0.0231 | IoU: 0.0117 | MAE: 0.9881
2025-10-16 18:48:56,346 Folder: CrackForest-075 | Best File: 0.png | Dice: 0.0024 | F1: 0.0024 | IoU: 0.0012 | MAE: 0.1179
2025-10-16 18:48:56,349 Folder: CrackForest-070 | Best File: 1.png | Dice: 0.0171 | F1: 0.0171 | IoU: 0.0086 | MAE: 0.9912
2025-10-16 18:48:56,355 Folder: CrackForest-078 | Best File: 0.png | Dice: 0.0277 | F1: 0.0277 | IoU: 0.0141 | MAE: 0.9856
2025-10-16 18:48:56,358 Folder: CrackForest-072 | Best File: 0.png | Dice: 0.0276 | F1: 0.0276 | IoU: 0.0140 | MAE: 0.9859
2025-10-16 18:48:56,373 Folder: CrackForest-073 | Best File: 0.png | Dice: 0.0032 | F1: 0.0032 | IoU: 0.0016 | MAE: 0.5449
2025-10-16 18:48:56,378 Folder: CrackForest-066 | Best File: 0.png | Dice: 0.0024 | F1: 0.0024 | IoU: 0.0012 | MAE: 0.3458
2025-10-16 18:48:56,383 Folder: CrackForest-065 | Best File: 2.png | Dice: 0.0033 | F1: 0.0033 | IoU: 0.0016 | MAE: 0.2755
2025-10-16 18:48:56,390 Folder: CrackForest-076 | Best File: 1.png | Dice: 0.0358 | F1: 0.0358 | IoU: 0.0182 | MAE: 0.9817
2025-10-16 18:48:56,400 Folder: CrackForest-037 | Best File: 0.png | Dice: 0.0474 | F1: 0.0474 | IoU: 0.0243 | MAE: 0.9733
2025-10-16 18:48:56,405 Folder: CrackForest-082 | Best File: 0.png | Dice: 0.0216 | F1: 0.0216 | IoU: 0.0109 | MAE: 0.9890
2025-10-16 18:48:56,408 Folder: CrackForest-086 | Best File: 0.png | Dice: 0.0144 | F1: 0.0144 | IoU: 0.0073 | MAE: 0.9922
2025-10-16 18:48:56,412 Folder: CrackForest-035 | Best File: 6.png | Dice: 0.0314 | F1: 0.0314 | IoU: 0.0160 | MAE: 0.1904
2025-10-16 18:48:56,416 Folder: CrackForest-085 | Best File: 0.png | Dice: 0.0008 | F1: 0.0008 | IoU: 0.0004 | MAE: 0.4281
2025-10-16 18:48:56,421 Folder: CrackForest-060 | Best File: 3.png | Dice: 0.0376 | F1: 0.0376 | IoU: 0.0192 | MAE: 0.0173
2025-10-16 18:48:56,426 Folder: CrackForest-084 | Best File: 0.png | Dice: 0.0009 | F1: 0.0009 | IoU: 0.0004 | MAE: 0.2571
2025-10-16 18:48:56,435 Folder: CrackForest-083 | Best File: 0.png | Dice: 0.0029 | F1: 0.0029 | IoU: 0.0015 | MAE: 0.4318
2025-10-16 18:48:56,448 Folder: CrackForest-088 | Best File: 0.png | Dice: 0.0236 | F1: 0.0236 | IoU: 0.0119 | MAE: 0.9878
2025-10-16 18:48:56,452 Folder: CrackForest-091 | Best File: 0.png | Dice: 0.0419 | F1: 0.0419 | IoU: 0.0214 | MAE: 0.9777
2025-10-16 18:48:56,461 Folder: CrackForest-081 | Best File: 0.png | Dice: 0.0371 | F1: 0.0371 | IoU: 0.0189 | MAE: 0.9808
2025-10-16 18:48:56,470 Folder: CrackForest-077 | Best File: 2.png | Dice: 0.0037 | F1: 0.0037 | IoU: 0.0019 | MAE: 0.1951
2025-10-16 18:48:56,473 Folder: CrackForest-090 | Best File: 1.png | Dice: 0.0391 | F1: 0.0391 | IoU: 0.0199 | MAE: 0.9796
2025-10-16 18:48:56,477 Folder: CrackForest-068 | Best File: 3.png | Dice: 0.0629 | F1: 0.0629 | IoU: 0.0325 | MAE: 0.9675
2025-10-16 18:48:56,486 Folder: CrackForest-067 | Best File: 0.png | Dice: 0.0022 | F1: 0.0022 | IoU: 0.0011 | MAE: 0.4555
2025-10-16 18:48:56,490 Folder: CrackForest-059 | Best File: 3.png | Dice: 0.0145 | F1: 0.0145 | IoU: 0.0073 | MAE: 0.9926
2025-10-16 18:48:56,530 Folder: CrackForest-087 | Best File: 0.png | Dice: 0.0199 | F1: 0.0199 | IoU: 0.0100 | MAE: 0.9899
2025-10-16 18:48:56,535 Folder: CrackForest-105 | Best File: 0.png | Dice: 0.0170 | F1: 0.0170 | IoU: 0.0086 | MAE: 0.9912
2025-10-16 18:48:56,549 Folder: CrackForest-092 | Best File: 0.png | Dice: 0.0281 | F1: 0.0281 | IoU: 0.0142 | MAE: 0.9844
2025-10-16 18:48:56,558 Folder: CrackForest-089 | Best File: 0.png | Dice: 0.0037 | F1: 0.0037 | IoU: 0.0018 | MAE: 0.4609
2025-10-16 18:48:56,562 Folder: CrackForest-074 | Best File: 3.png | Dice: 0.0298 | F1: 0.0298 | IoU: 0.0151 | MAE: 0.9846
2025-10-16 18:48:56,591 Folder: CrackForest-106 | Best File: 0.png | Dice: 0.0209 | F1: 0.0209 | IoU: 0.0105 | MAE: 0.9892
2025-10-16 18:48:56,611 Folder: CrackForest-096 | Best File: 1.png | Dice: 0.0113 | F1: 0.0113 | IoU: 0.0057 | MAE: 0.5114
2025-10-16 18:48:56,625 Folder: CrackForest-104 | Best File: 0.png | Dice: 0.0181 | F1: 0.0181 | IoU: 0.0092 | MAE: 0.9908
2025-10-16 18:48:56,636 Folder: CrackForest-099 | Best File: 1.png | Dice: 0.0182 | F1: 0.0182 | IoU: 0.0092 | MAE: 0.9892
2025-10-16 18:48:56,640 Folder: CrackForest-109 | Best File: 0.png | Dice: 0.0039 | F1: 0.0039 | IoU: 0.0020 | MAE: 0.5068
2025-10-16 18:48:56,675 Folder: CrackForest-094 | Best File: 1.png | Dice: 0.0177 | F1: 0.0177 | IoU: 0.0090 | MAE: 0.9904
2025-10-16 18:48:56,697 Folder: CrackForest-118 | Best File: 0.png | Dice: 0.0176 | F1: 0.0176 | IoU: 0.0089 | MAE: 0.9908
2025-10-16 18:48:56,725 Folder: CrackForest-116 | Best File: 1.png | Dice: 0.0195 | F1: 0.0195 | IoU: 0.0098 | MAE: 0.9902
2025-10-16 18:48:56,728 Folder: CrackForest-098 | Best File: 0.png | Dice: 0.0009 | F1: 0.0009 | IoU: 0.0004 | MAE: 0.5767
2025-10-16 18:48:56,737 Folder: CrackForest-114 | Best File: 1.png | Dice: 0.0011 | F1: 0.0011 | IoU: 0.0006 | MAE: 0.4897
2025-10-16 18:48:56,744 Folder: CrackForest-100 | Best File: 2.png | Dice: 0.0569 | F1: 0.0569 | IoU: 0.0293 | MAE: 0.0101
2025-10-16 18:48:56,756 Folder: CrackForest-102 | Best File: 0.png | Dice: 0.0341 | F1: 0.0341 | IoU: 0.0173 | MAE: 0.9814
2025-10-16 18:48:56,795 Folder: CrackForest-110 | Best File: 2.png | Dice: 0.0163 | F1: 0.0163 | IoU: 0.0082 | MAE: 0.9908
2025-10-16 18:48:56,806 Folder: CrackForest-111 | Best File: 2.png | Dice: 0.0220 | F1: 0.0220 | IoU: 0.0111 | MAE: 0.9886
2025-10-16 18:48:56,819 Folder: CrackForest-103 | Best File: 0.png | Dice: 0.0190 | F1: 0.0190 | IoU: 0.0096 | MAE: 0.9899
2025-10-16 18:48:56,828 Folder: CrackForest-108 | Best File: 2.png | Dice: 0.0228 | F1: 0.0228 | IoU: 0.0115 | MAE: 0.9884
2025-10-16 18:48:56,838 Folder: CrackForest-095 | Best File: 2.png | Dice: 0.0012 | F1: 0.0012 | IoU: 0.0006 | MAE: 0.5165
2025-10-16 18:48:56,846 Folder: CrackForest-113 | Best File: 2.png | Dice: 0.0211 | F1: 0.0211 | IoU: 0.0106 | MAE: 0.9888
2025-10-16 18:48:56,901 Folder: CrackForest-115 | Best File: 1.png | Dice: 0.0003 | F1: 0.0003 | IoU: 0.0002 | MAE: 0.4447
2025-10-16 18:48:56,923 Folder: CrackForest-093 | Best File: 4.png | Dice: 0.1114 | F1: 0.1114 | IoU: 0.0590 | MAE: 0.9407
2025-10-16 18:48:56,949 Folder: CrackForest-112 | Best File: 1.png | Dice: 0.0212 | F1: 0.0212 | IoU: 0.0107 | MAE: 0.9891
2025-10-16 18:48:57,002 Folder: CrackForest-117 | Best File: 1.png | Dice: 0.0089 | F1: 0.0089 | IoU: 0.0045 | MAE: 0.4846
2025-10-16 18:48:57,214 Folder: KolektorSDD_Commutators-kos01_Part5 | Best File: 0.png | Dice: 0.0036 | F1: 0.0036 | IoU: 0.0018 | MAE: 0.9857
2025-10-16 18:48:57,245 Folder: KolektorSDD_Commutators-kos02_Part6 | Best File: 0.png | Dice: 0.0027 | F1: 0.0027 | IoU: 0.0013 | MAE: 0.9862
2025-10-16 18:48:57,300 Folder: KolektorSDD_Commutators-kos04_Part3 | Best File: 0.png | Dice: 0.0025 | F1: 0.0025 | IoU: 0.0012 | MAE: 0.9960
2025-10-16 18:48:57,320 Folder: KolektorSDD_Commutators-kos05_Part1 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,338 Folder: CrackForest-107 | Best File: 0.png | Dice: 0.0002 | F1: 0.0002 | IoU: 0.0001 | MAE: 0.4047
2025-10-16 18:48:57,386 Folder: CrackForest-097 | Best File: 4.png | Dice: 0.0447 | F1: 0.0447 | IoU: 0.0229 | MAE: 0.0951
2025-10-16 18:48:57,420 Folder: KolektorSDD_Commutators-kos08_Part2 | Best File: 0.png | Dice: 0.0085 | F1: 0.0085 | IoU: 0.0043 | MAE: 0.9847
2025-10-16 18:48:57,442 Folder: CrackForest-101 | Best File: 3.png | Dice: 0.0381 | F1: 0.0381 | IoU: 0.0194 | MAE: 0.0770
2025-10-16 18:48:57,492 Folder: CrackForest-080 | Best File: 1.png | Dice: 0.0642 | F1: 0.0642 | IoU: 0.0332 | MAE: 0.0455
2025-10-16 18:48:57,506 Folder: KolektorSDD_Commutators-kos08_Part0 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,513 Folder: KolektorSDD_Commutators-kos12_Part4 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,516 Folder: KolektorSDD_Commutators-kos13_Part3 | Best File: 0.png | Dice: 0.0043 | F1: 0.0043 | IoU: 0.0022 | MAE: 0.9952
2025-10-16 18:48:57,530 Folder: KolektorSDD_Commutators-kos23_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,543 Folder: KolektorSDD_Commutators-kos12_Part5 | Best File: 0.png | Dice: 0.0029 | F1: 0.0029 | IoU: 0.0014 | MAE: 0.9778
2025-10-16 18:48:57,569 Folder: KolektorSDD_Commutators-kos22_Part6 | Best File: 0.png | Dice: 0.0074 | F1: 0.0074 | IoU: 0.0037 | MAE: 0.9962
2025-10-16 18:48:57,572 Folder: KolektorSDD_Commutators-kos15_Part2 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,605 Folder: KolektorSDD_Commutators-kos16_Part1 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,690 Folder: KolektorSDD_Commutators-kos26_Part5 | Best File: 0.png | Dice: 0.0054 | F1: 0.0054 | IoU: 0.0027 | MAE: 0.9849
2025-10-16 18:48:57,742 Folder: KolektorSDD_Commutators-kos24_Part1 | Best File: 0.png | Dice: 0.0058 | F1: 0.0058 | IoU: 0.0029 | MAE: 0.9840
2025-10-16 18:48:57,763 Folder: KolektorSDD_Commutators-kos27_Part0 | Best File: 0.png | Dice: 0.0111 | F1: 0.0111 | IoU: 0.0056 | MAE: 0.9912
2025-10-16 18:48:57,924 Folder: KolektorSDD_Commutators-kos28_Part3 | Best File: 0.png | Dice: 0.0132 | F1: 0.0132 | IoU: 0.0066 | MAE: 0.9755
2025-10-16 18:48:57,936 Folder: KolektorSDD_Commutators-kos03_Part2 | Best File: 0.png | Dice: 0.0032 | F1: 0.0032 | IoU: 0.0016 | MAE: 0.9969
2025-10-16 18:48:57,966 Folder: KolektorSDD_Commutators-kos03_Part1 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,972 Folder: KolektorSDD_Commutators-kos28_Part4 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,992 Folder: KolektorSDD_Commutators-kos04_Part0 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:57,995 Folder: KolektorSDD_Commutators-kos06_Part7 | Best File: 0.png | Dice: 0.0094 | F1: 0.0094 | IoU: 0.0047 | MAE: 0.9737
2025-10-16 18:48:58,005 Folder: KolektorSDD_Commutators-kos29_Part4 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,024 Folder: KolektorSDD_Commutators-kos29_Part6 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,034 Folder: KolektorSDD_Commutators-kos31_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,073 Folder: KolektorSDD_Commutators-kos09_Part6 | Best File: 0.png | Dice: 0.0052 | F1: 0.0052 | IoU: 0.0026 | MAE: 0.9833
2025-10-16 18:48:58,082 Folder: KolektorSDD_Commutators-kos31_Part1 | Best File: 0.png | Dice: 0.0139 | F1: 0.0139 | IoU: 0.0070 | MAE: 0.9929
2025-10-16 18:48:58,124 Folder: KolektorSDD_Commutators-kos12_Part6 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,138 Folder: KolektorSDD_Commutators-kos35_Part5 | Best File: 0.png | Dice: 0.0066 | F1: 0.0066 | IoU: 0.0033 | MAE: 0.9963
2025-10-16 18:48:58,144 Folder: KolektorSDD_Commutators-kos34_Part0 | Best File: 0.png | Dice: 0.0082 | F1: 0.0082 | IoU: 0.0041 | MAE: 0.9925
2025-10-16 18:48:58,146 Folder: KolektorSDD_Commutators-kos18_Part3 | Best File: 0.png | Dice: 0.0048 | F1: 0.0048 | IoU: 0.0024 | MAE: 0.9885
2025-10-16 18:48:58,154 Folder: KolektorSDD_Commutators-kos37_Part3 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,162 Folder: KolektorSDD_Commutators-kos38_Part1 | Best File: 0.png | Dice: 0.0095 | F1: 0.0095 | IoU: 0.0048 | MAE: 0.9949
2025-10-16 18:48:58,173 Folder: KolektorSDD_Commutators-kos36_Part3 | Best File: 0.png | Dice: 0.0134 | F1: 0.0134 | IoU: 0.0068 | MAE: 0.9930
2025-10-16 18:48:58,190 Folder: KolektorSDD_Commutators-kos36_Part5 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,212 Folder: KolektorSDD_Commutators-kos32_Part2 | Best File: 0.png | Dice: 0.0072 | F1: 0.0072 | IoU: 0.0036 | MAE: 0.9962
2025-10-16 18:48:58,225 Folder: KolektorSDD_Commutators-kos33_Part6 | Best File: 0.png | Dice: 0.0106 | F1: 0.0106 | IoU: 0.0053 | MAE: 0.9946
2025-10-16 18:48:58,232 Folder: KolektorSDD_Commutators-kos39_Part0 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,238 Folder: KolektorSDD_Commutators-kos38_Part0 | Best File: 0.png | Dice: 0.0198 | F1: 0.0198 | IoU: 0.0100 | MAE: 0.9899
2025-10-16 18:48:58,294 Folder: KolektorSDD_Commutators-kos25_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,300 Folder: KolektorSDD_Commutators-kos27_Part2 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,346 Folder: KolektorSDD_Commutators-kos39_Part6 | Best File: 0.png | Dice: 0.0083 | F1: 0.0083 | IoU: 0.0042 | MAE: 0.9958
2025-10-16 18:48:58,553 Folder: KolektorSDD_Commutators-kos09_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,631 Folder: KolektorSDD_Commutators-kos42_Part3 | Best File: 0.png | Dice: 0.0081 | F1: 0.0081 | IoU: 0.0041 | MAE: 0.9881
2025-10-16 18:48:58,662 Folder: KolektorSDD_Commutators-kos42_Part5 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,711 Folder: KolektorSDD_Commutators-kos41_Part7 | Best File: 0.png | Dice: 0.0124 | F1: 0.0124 | IoU: 0.0062 | MAE: 0.9936
2025-10-16 18:48:58,713 Folder: KolektorSDD_Commutators-kos40_Part6 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:48:58,730 Folder: KolektorSDD_Commutators-kos49_Part2 | Best File: 0.png | Dice: 0.0159 | F1: 0.0159 | IoU: 0.0080 | MAE: 0.9920
2025-10-16 18:48:58,789 Folder: KolektorSDD_Commutators-kos49_Part5 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
