2025-10-16 18:46:53,371 Starting multiprocessing evaluation with 31 workers on 2493 items.
2025-10-16 18:46:54,135 Folder: CrackForest-015 | Best File: 1.png | Dice: 0.0128 | F1: 0.0128 | IoU: 0.0064 | MAE: 0.9936
2025-10-16 18:46:54,962 Folder: CrackForest-012 | Best File: 1.png | Dice: 0.1087 | F1: 0.1087 | IoU: 0.0574 | MAE: 0.0848
2025-10-16 18:46:54,969 Folder: CrackForest-037 | Best File: 2.png | Dice: 0.3049 | F1: 0.3049 | IoU: 0.1799 | MAE: 0.0360
2025-10-16 18:46:55,057 Folder: CrackForest-043 | Best File: 2.png | Dice: 0.0128 | F1: 0.0128 | IoU: 0.0064 | MAE: 0.9935
2025-10-16 18:46:55,058 Folder: CrackForest-044 | Best File: 1.png | Dice: 0.5006 | F1: 0.5006 | IoU: 0.3339 | MAE: 0.0132
2025-10-16 18:46:55,058 Folder: CrackForest-042 | Best File: 2.png | Dice: 0.0292 | F1: 0.0292 | IoU: 0.0148 | MAE: 0.9852
2025-10-16 18:46:55,059 Folder: CrackForest-048 | Best File: 2.png | Dice: 0.0237 | F1: 0.0237 | IoU: 0.0120 | MAE: 0.9880
2025-10-16 18:46:55,062 Folder: CrackForest-033 | Best File: 0.png | Dice: 0.0200 | F1: 0.0200 | IoU: 0.0101 | MAE: 0.9898
2025-10-16 18:46:55,063 Folder: CrackForest-032 | Best File: 7.png | Dice: 0.4286 | F1: 0.4286 | IoU: 0.2727 | MAE: 0.0144
2025-10-16 18:46:55,074 Folder: CrackForest-039 | Best File: 1.png | Dice: 0.0164 | F1: 0.0164 | IoU: 0.0083 | MAE: 0.9912
2025-10-16 18:46:55,095 Folder: CrackForest-046 | Best File: 2.png | Dice: 0.0369 | F1: 0.0369 | IoU: 0.0188 | MAE: 0.9812
2025-10-16 18:46:55,145 Folder: CrackForest-041 | Best File: 3.png | Dice: 0.0388 | F1: 0.0388 | IoU: 0.0198 | MAE: 0.9800
2025-10-16 18:46:55,196 Folder: CrackForest-008 | Best File: 4.png | Dice: 0.6436 | F1: 0.6436 | IoU: 0.4745 | MAE: 0.0107
2025-10-16 18:46:55,206 Folder: CrackForest-054 | Best File: 2.png | Dice: 0.0015 | F1: 0.0015 | IoU: 0.0008 | MAE: 0.4411
2025-10-16 18:46:55,218 Folder: CrackForest-047 | Best File: 2.png | Dice: 0.0266 | F1: 0.0266 | IoU: 0.0135 | MAE: 0.1174
2025-10-16 18:46:55,227 Folder: CrackForest-056 | Best File: 1.png | Dice: 0.4805 | F1: 0.4805 | IoU: 0.3162 | MAE: 0.0103
2025-10-16 18:46:55,243 Folder: CrackForest-038 | Best File: 2.png | Dice: 0.6729 | F1: 0.6729 | IoU: 0.5070 | MAE: 0.0087
2025-10-16 18:46:55,260 Folder: CrackForest-034 | Best File: 2.png | Dice: 0.0530 | F1: 0.0530 | IoU: 0.0272 | MAE: 0.0370
2025-10-16 18:46:55,308 Folder: CrackForest-057 | Best File: 2.png | Dice: 0.0176 | F1: 0.0176 | IoU: 0.0089 | MAE: 0.9911
2025-10-16 18:46:55,385 Folder: CrackForest-072 | Best File: 1.png | Dice: 0.0276 | F1: 0.0276 | IoU: 0.0140 | MAE: 0.9860
2025-10-16 18:46:55,416 Folder: CrackForest-051 | Best File: 1.png | Dice: 0.0011 | F1: 0.0011 | IoU: 0.0005 | MAE: 0.4789
2025-10-16 18:46:55,450 Folder: CrackForest-035 | Best File: 9.png | Dice: 0.0299 | F1: 0.0299 | IoU: 0.0152 | MAE: 0.0773
2025-10-16 18:46:55,465 Folder: CrackForest-053 | Best File: 2.png | Dice: 0.6215 | F1: 0.6215 | IoU: 0.4509 | MAE: 0.0103
2025-10-16 18:46:55,478 Folder: CrackForest-067 | Best File: 1.png | Dice: 0.0030 | F1: 0.0030 | IoU: 0.0015 | MAE: 0.5386
2025-10-16 18:46:55,500 Folder: CrackForest-058 | Best File: 2.png | Dice: 0.5103 | F1: 0.5103 | IoU: 0.3426 | MAE: 0.0079
2025-10-16 18:46:55,509 Folder: CrackForest-059 | Best File: 1.png | Dice: 0.0145 | F1: 0.0145 | IoU: 0.0073 | MAE: 0.9927
2025-10-16 18:46:55,521 Folder: CrackForest-055 | Best File: 3.png | Dice: 0.0116 | F1: 0.0116 | IoU: 0.0058 | MAE: 0.5011
2025-10-16 18:46:55,527 Folder: CrackForest-069 | Best File: 1.png | Dice: 0.0012 | F1: 0.0012 | IoU: 0.0006 | MAE: 0.4014
2025-10-16 18:46:55,616 Folder: CrackForest-050 | Best File: 2.png | Dice: 0.0208 | F1: 0.0208 | IoU: 0.0105 | MAE: 0.9895
2025-10-16 18:46:55,640 Folder: CrackForest-061 | Best File: 3.png | Dice: 0.0242 | F1: 0.0242 | IoU: 0.0122 | MAE: 0.4032
2025-10-16 18:46:55,653 Folder: CrackForest-045 | Best File: 7.png | Dice: 0.0626 | F1: 0.0626 | IoU: 0.0323 | MAE: 0.0605
2025-10-16 18:46:55,657 Folder: CrackForest-064 | Best File: 2.png | Dice: 0.0256 | F1: 0.0256 | IoU: 0.0130 | MAE: 0.9870
2025-10-16 18:46:55,664 Folder: CrackForest-052 | Best File: 0.png | Dice: 0.1057 | F1: 0.1057 | IoU: 0.0558 | MAE: 0.0216
2025-10-16 18:46:55,671 Folder: CrackForest-081 | Best File: 1.png | Dice: 0.0373 | F1: 0.0373 | IoU: 0.0190 | MAE: 0.9810
2025-10-16 18:46:55,683 Folder: CrackForest-063 | Best File: 2.png | Dice: 0.0230 | F1: 0.0230 | IoU: 0.0116 | MAE: 0.9883
2025-10-16 18:46:55,698 Folder: CrackForest-066 | Best File: 2.png | Dice: 0.4072 | F1: 0.4072 | IoU: 0.2557 | MAE: 0.0178
2025-10-16 18:46:55,702 Folder: CrackForest-073 | Best File: 2.png | Dice: 0.0024 | F1: 0.0024 | IoU: 0.0012 | MAE: 0.5446
2025-10-16 18:46:55,713 Folder: CrackForest-040 | Best File: 9.png | Dice: 0.4462 | F1: 0.4462 | IoU: 0.2872 | MAE: 0.0165
2025-10-16 18:46:55,724 Folder: CrackForest-071 | Best File: 2.png | Dice: 0.0510 | F1: 0.0510 | IoU: 0.0262 | MAE: 0.9738
2025-10-16 18:46:55,740 Folder: CrackForest-086 | Best File: 1.png | Dice: 0.0144 | F1: 0.0144 | IoU: 0.0073 | MAE: 0.9927
2025-10-16 18:46:55,761 Folder: CrackForest-070 | Best File: 3.png | Dice: 0.0171 | F1: 0.0171 | IoU: 0.0086 | MAE: 0.9913
2025-10-16 18:46:55,779 Folder: CrackForest-087 | Best File: 1.png | Dice: 0.0199 | F1: 0.0199 | IoU: 0.0100 | MAE: 0.9900
2025-10-16 18:46:55,835 Folder: CrackForest-074 | Best File: 1.png | Dice: 0.0135 | F1: 0.0135 | IoU: 0.0068 | MAE: 0.1081
2025-10-16 18:46:55,882 Folder: CrackForest-076 | Best File: 2.png | Dice: 0.0358 | F1: 0.0358 | IoU: 0.0182 | MAE: 0.9817
2025-10-16 18:46:55,909 Folder: CrackForest-082 | Best File: 2.png | Dice: 0.0216 | F1: 0.0216 | IoU: 0.0109 | MAE: 0.9891
2025-10-16 18:46:55,912 Folder: CrackForest-065 | Best File: 7.png | Dice: 0.4710 | F1: 0.4710 | IoU: 0.3080 | MAE: 0.0126
2025-10-16 18:46:55,932 Folder: CrackForest-078 | Best File: 3.png | Dice: 0.0277 | F1: 0.0277 | IoU: 0.0141 | MAE: 0.9859
2025-10-16 18:46:55,952 Folder: CrackForest-083 | Best File: 2.png | Dice: 0.0038 | F1: 0.0038 | IoU: 0.0019 | MAE: 0.4320
2025-10-16 18:46:56,014 Folder: CrackForest-080 | Best File: 2.png | Dice: 0.7697 | F1: 0.7697 | IoU: 0.6256 | MAE: 0.0082
2025-10-16 18:46:56,086 Folder: CrackForest-095 | Best File: 1.png | Dice: 0.0020 | F1: 0.0020 | IoU: 0.0010 | MAE: 0.5206
2025-10-16 18:46:56,108 Folder: CrackForest-092 | Best File: 2.png | Dice: 0.0280 | F1: 0.0280 | IoU: 0.0142 | MAE: 0.9857
2025-10-16 18:46:56,122 Folder: CrackForest-077 | Best File: 0.png | Dice: 0.0502 | F1: 0.0502 | IoU: 0.0257 | MAE: 0.9743
2025-10-16 18:46:56,141 Folder: CrackForest-104 | Best File: 1.png | Dice: 0.0181 | F1: 0.0181 | IoU: 0.0092 | MAE: 0.9908
2025-10-16 18:46:56,145 Folder: CrackForest-060 | Best File: 4.png | Dice: 0.2922 | F1: 0.2922 | IoU: 0.1711 | MAE: 0.0167
2025-10-16 18:46:56,148 Folder: CrackForest-068 | Best File: 1.png | Dice: 0.0629 | F1: 0.0629 | IoU: 0.0325 | MAE: 0.9675
2025-10-16 18:46:56,148 Folder: CrackForest-062 | Best File: 0.png | Dice: 0.0172 | F1: 0.0172 | IoU: 0.0087 | MAE: 0.9912
2025-10-16 18:46:56,154 Folder: CrackForest-089 | Best File: 2.png | Dice: 0.0163 | F1: 0.0163 | IoU: 0.0082 | MAE: 0.4626
2025-10-16 18:46:56,174 Folder: CrackForest-098 | Best File: 1.png | Dice: 0.0029 | F1: 0.0029 | IoU: 0.0014 | MAE: 0.4276
2025-10-16 18:46:56,181 Folder: CrackForest-079 | Best File: 7.png | Dice: 0.5518 | F1: 0.5518 | IoU: 0.3810 | MAE: 0.0108
2025-10-16 18:46:56,192 Folder: CrackForest-088 | Best File: 2.png | Dice: 0.7422 | F1: 0.7422 | IoU: 0.5901 | MAE: 0.0076
2025-10-16 18:46:56,302 Folder: CrackForest-036 | Best File: 17.png | Dice: 0.0964 | F1: 0.0964 | IoU: 0.0506 | MAE: 0.9492
2025-10-16 18:46:56,309 Folder: CrackForest-075 | Best File: 7.png | Dice: 0.0416 | F1: 0.0416 | IoU: 0.0212 | MAE: 0.9787
2025-10-16 18:46:56,321 Folder: CrackForest-091 | Best File: 2.png | Dice: 0.0419 | F1: 0.0419 | IoU: 0.0214 | MAE: 0.9782
2025-10-16 18:46:56,324 Folder: CrackForest-103 | Best File: 2.png | Dice: 0.0192 | F1: 0.0192 | IoU: 0.0097 | MAE: 0.9903
2025-10-16 18:46:56,328 Folder: CrackForest-096 | Best File: 1.png | Dice: 0.0260 | F1: 0.0260 | IoU: 0.0132 | MAE: 0.9865
2025-10-16 18:46:56,337 Folder: CrackForest-090 | Best File: 3.png | Dice: 0.0391 | F1: 0.0391 | IoU: 0.0199 | MAE: 0.9800
2025-10-16 18:46:56,341 Folder: CrackForest-105 | Best File: 2.png | Dice: 0.0170 | F1: 0.0170 | IoU: 0.0085 | MAE: 0.9914
2025-10-16 18:46:56,374 Folder: CrackForest-112 | Best File: 1.png | Dice: 0.0212 | F1: 0.0212 | IoU: 0.0107 | MAE: 0.9892
2025-10-16 18:46:56,381 Folder: CrackForest-106 | Best File: 2.png | Dice: 0.0208 | F1: 0.0208 | IoU: 0.0105 | MAE: 0.9895
2025-10-16 18:46:56,389 Folder: CrackForest-108 | Best File: 1.png | Dice: 0.0228 | F1: 0.0228 | IoU: 0.0115 | MAE: 0.9884
2025-10-16 18:46:56,395 Folder: CrackForest-107 | Best File: 1.png | Dice: 0.0289 | F1: 0.0289 | IoU: 0.0146 | MAE: 0.9853
2025-10-16 18:46:56,401 Folder: CrackForest-099 | Best File: 2.png | Dice: 0.0182 | F1: 0.0182 | IoU: 0.0092 | MAE: 0.9904
2025-10-16 18:46:56,467 Folder: CrackForest-109 | Best File: 1.png | Dice: 0.0041 | F1: 0.0041 | IoU: 0.0021 | MAE: 0.5064
2025-10-16 18:46:56,555 Folder: CrackForest-117 | Best File: 1.png | Dice: 0.0087 | F1: 0.0087 | IoU: 0.0044 | MAE: 0.4846
2025-10-16 18:46:56,564 Folder: CrackForest-097 | Best File: 1.png | Dice: 0.0340 | F1: 0.0340 | IoU: 0.0173 | MAE: 0.2481
2025-10-16 18:46:56,611 Folder: CrackForest-085 | Best File: 9.png | Dice: 0.7985 | F1: 0.7985 | IoU: 0.6646 | MAE: 0.0094
2025-10-16 18:46:56,620 Folder: CrackForest-114 | Best File: 1.png | Dice: 0.0008 | F1: 0.0008 | IoU: 0.0004 | MAE: 0.4879
2025-10-16 18:46:56,638 Folder: CrackForest-102 | Best File: 1.png | Dice: 0.0897 | F1: 0.0897 | IoU: 0.0470 | MAE: 0.0283
2025-10-16 18:46:56,646 Folder: CrackForest-118 | Best File: 2.png | Dice: 0.0176 | F1: 0.0176 | IoU: 0.0089 | MAE: 0.9911
2025-10-16 18:46:56,681 Folder: CrackForest-100 | Best File: 7.png | Dice: 0.0160 | F1: 0.0160 | IoU: 0.0081 | MAE: 0.9708
2025-10-16 18:46:56,703 Folder: CrackForest-101 | Best File: 7.png | Dice: 0.1184 | F1: 0.1184 | IoU: 0.0629 | MAE: 0.9339
2025-10-16 18:46:56,770 Folder: CrackForest-094 | Best File: 7.png | Dice: 0.6607 | F1: 0.6607 | IoU: 0.4933 | MAE: 0.0093
2025-10-16 18:46:56,773 Folder: CrackForest-093 | Best File: 0.png | Dice: 0.1114 | F1: 0.1114 | IoU: 0.0590 | MAE: 0.9410
2025-10-16 18:46:56,820 Folder: CrackForest-111 | Best File: 3.png | Dice: 0.0220 | F1: 0.0220 | IoU: 0.0111 | MAE: 0.9888
2025-10-16 18:46:56,838 Folder: CrackForest-110 | Best File: 1.png | Dice: 0.0163 | F1: 0.0163 | IoU: 0.0082 | MAE: 0.9904
2025-10-16 18:46:57,004 Folder: CrackForest-113 | Best File: 2.png | Dice: 0.6201 | F1: 0.6201 | IoU: 0.4494 | MAE: 0.0098
2025-10-16 18:46:57,029 Folder: CrackForest-084 | Best File: 2.png | Dice: 0.0830 | F1: 0.0830 | IoU: 0.0433 | MAE: 0.0318
2025-10-16 18:46:57,069 Folder: CrackForest-115 | Best File: 1.png | Dice: 0.0356 | F1: 0.0356 | IoU: 0.0181 | MAE: 0.0250
2025-10-16 18:46:57,229 Folder: CrackForest-116 | Best File: 1.png | Dice: 0.0195 | F1: 0.0195 | IoU: 0.0098 | MAE: 0.9900
2025-10-16 18:46:57,665 Folder: KolektorSDD_Commutators-kos03_Part2 | Best File: 1.png | Dice: 0.0032 | F1: 0.0032 | IoU: 0.0016 | MAE: 0.9978
2025-10-16 18:46:57,674 Folder: KolektorSDD_Commutators-kos06_Part3 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:57,701 Folder: KolektorSDD_Commutators-kos04_Part3 | Best File: 1.png | Dice: 0.0025 | F1: 0.0025 | IoU: 0.0012 | MAE: 0.9981
2025-10-16 18:46:57,725 Folder: KolektorSDD_Commutators-kos06_Part4 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:57,732 Folder: KolektorSDD_Commutators-kos09_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:57,943 Folder: KolektorSDD_Commutators-kos12_Part6 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,133 Folder: KolektorSDD_Commutators-kos27_Part0 | Best File: 1.png | Dice: 0.0121 | F1: 0.0121 | IoU: 0.0061 | MAE: 0.9935
2025-10-16 18:46:58,335 Folder: KolektorSDD_Commutators-kos27_Part2 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,395 Folder: KolektorSDD_Commutators-kos02_Part6 | Best File: 2.png | Dice: 0.0026 | F1: 0.0026 | IoU: 0.0013 | MAE: 0.9922
2025-10-16 18:46:58,530 Folder: KolektorSDD_Commutators-kos04_Part0 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,531 Folder: KolektorSDD_Commutators-kos29_Part4 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,554 Folder: KolektorSDD_Commutators-kos03_Part1 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,559 Folder: KolektorSDD_Commutators-kos05_Part1 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,595 Folder: KolektorSDD_Commutators-kos08_Part2 | Best File: 2.png | Dice: 0.0085 | F1: 0.0085 | IoU: 0.0043 | MAE: 0.9885
2025-10-16 18:46:58,604 Folder: KolektorSDD_Commutators-kos06_Part7 | Best File: 2.png | Dice: 0.0093 | F1: 0.0093 | IoU: 0.0047 | MAE: 0.9776
2025-10-16 18:46:58,622 Folder: KolektorSDD_Commutators-kos08_Part0 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,656 Folder: KolektorSDD_Commutators-kos16_Part1 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,767 Folder: KolektorSDD_Commutators-kos15_Part2 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,790 Folder: KolektorSDD_Commutators-kos31_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,806 Folder: KolektorSDD_Commutators-kos12_Part5 | Best File: 2.png | Dice: 0.0029 | F1: 0.0029 | IoU: 0.0014 | MAE: 0.9793
2025-10-16 18:46:58,808 Folder: KolektorSDD_Commutators-kos13_Part3 | Best File: 1.png | Dice: 0.6795 | F1: 0.6795 | IoU: 0.5146 | MAE: 0.0020
2025-10-16 18:46:58,831 Folder: KolektorSDD_Commutators-kos22_Part6 | Best File: 1.png | Dice: 0.7503 | F1: 0.7503 | IoU: 0.6004 | MAE: 0.0025
2025-10-16 18:46:58,860 Folder: KolektorSDD_Commutators-kos23_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,890 Folder: KolektorSDD_Commutators-kos25_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,916 Folder: KolektorSDD_Commutators-kos29_Part6 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:58,937 Folder: KolektorSDD_Commutators-kos24_Part1 | Best File: 2.png | Dice: 0.0058 | F1: 0.0058 | IoU: 0.0029 | MAE: 0.9938
2025-10-16 18:46:59,137 Folder: KolektorSDD_Commutators-kos34_Part0 | Best File: 1.png | Dice: 0.0086 | F1: 0.0086 | IoU: 0.0043 | MAE: 0.9952
2025-10-16 18:46:59,155 Folder: KolektorSDD_Commutators-kos28_Part3 | Best File: 2.png | Dice: 0.0140 | F1: 0.0140 | IoU: 0.0071 | MAE: 0.9797
2025-10-16 18:46:59,225 Folder: KolektorSDD_Commutators-kos28_Part4 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:59,281 Folder: KolektorSDD_Commutators-kos01_Part5 | Best File: 2.png | Dice: 0.4905 | F1: 0.4905 | IoU: 0.3250 | MAE: 0.0035
2025-10-16 18:46:59,521 Folder: KolektorSDD_Commutators-kos09_Part6 | Best File: 2.png | Dice: 0.6603 | F1: 0.6603 | IoU: 0.4928 | MAE: 0.0024
2025-10-16 18:46:59,543 Folder: KolektorSDD_Commutators-kos36_Part5 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:59,610 Folder: KolektorSDD_Commutators-kos12_Part4 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:59,653 Folder: KolektorSDD_Commutators-kos18_Part3 | Best File: 2.png | Dice: 0.7265 | F1: 0.7265 | IoU: 0.5705 | MAE: 0.0018
2025-10-16 18:46:59,789 Folder: KolektorSDD_Commutators-kos33_Part6 | Best File: 1.png | Dice: 0.5691 | F1: 0.5691 | IoU: 0.3978 | MAE: 0.0074
2025-10-16 18:46:59,816 Folder: KolektorSDD_Commutators-kos39_Part0 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:59,855 Folder: KolektorSDD_Commutators-kos38_Part0 | Best File: 1.png | Dice: 0.0198 | F1: 0.0198 | IoU: 0.0100 | MAE: 0.9899
2025-10-16 18:46:59,871 Folder: KolektorSDD_Commutators-kos39_Part6 | Best File: 1.png | Dice: 0.0083 | F1: 0.0083 | IoU: 0.0041 | MAE: 0.9958
2025-10-16 18:46:59,873 Folder: KolektorSDD_Commutators-kos26_Part5 | Best File: 2.png | Dice: 0.6574 | F1: 0.6574 | IoU: 0.4896 | MAE: 0.0027
2025-10-16 18:46:59,902 Folder: KolektorSDD_Commutators-kos41_Part3 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:46:59,979 Folder: KolektorSDD_Commutators-kos41_Part7 | Best File: 1.png | Dice: 0.0125 | F1: 0.0125 | IoU: 0.0063 | MAE: 0.9935
2025-10-16 18:47:00,079 Folder: KolektorSDD_Commutators-kos40_Part6 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:47:00,101 Folder: KolektorSDD_Commutators-kos42_Part5 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:47:00,200 Folder: KolektorSDD_Commutators-kos48_Part7 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:47:00,206 Folder: KolektorSDD_Commutators-kos45_Part6 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:47:00,244 Folder: KolektorSDD_Commutators-kos48_Part2 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
2025-10-16 18:47:00,383 Folder: KolektorSDD_Commutators-kos49_Part2 | Best File: 1.png | Dice: 0.0159 | F1: 0.0159 | IoU: 0.0080 | MAE: 0.9918
2025-10-16 18:47:00,458 Folder: KolektorSDD_Commutators-kos35_Part5 | Best File: 2.png | Dice: 0.0066 | F1: 0.0066 | IoU: 0.0033 | MAE: 0.9963
2025-10-16 18:47:00,464 Folder: KolektorSDD_Commutators-kos49_Part5 | Best File: None | Dice: 0.0000 | F1: 0.0000 | IoU: 0.0000 | MAE: 1.0000
